position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
134,3-D Tic-Tac-Toe,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 78  ,N/A
135,Acid Drop,2600,Salu  ,Salu  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
136,Air Raiders,2600,Mattel Interactive  ,Mattel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82  ,N/A
137,Alpha Beam with Ernie,2600,Atari  ,"Children's Computer Workshop, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
138,Amidar,2600,Parker Bros.  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82  ,N/A
139,Anteater,2600,Stern  ,Stern  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82  ,N/A
140,Artillery Duel,2600,Xonox  ,Xonox  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
141,Astrochase,2600,Unknown  ,Parker Bros.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
142,Aufruhr im Zoo,2600,Quelle  ,Quelle  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
143,Bachelor Party,2600,Mystique  ,Mystique  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82  ,N/A
144,Bachelorette Party/Burning Desire,2600,Playaround  ,Playaround  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82  ,N/A
145,Backgammon,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 78  ,N/A
146,Basic Math,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 77  ,N/A
